,link,text,date,No_of_Likes,No_of_tweets
769,https://twitter.com/TheAthletic/status/1816882585529909662#m,"This week, the NBA announced new 11-year, $77 billion deals with incumbent ESPN and newcomers NBC and Amazon.  In the process, the league rejected TNT Sports’ matching rights. TNT filed a suit against the league.  Charles Barkley told @AndrewMarchand he thinks it’s a mistake.  https://www.nytimes.com/athletic/5660857/2024/07/26/charles-barkley-tnt-contract-free-agent-espn-nbc-amazon/?utm_medium=social&utm_campaign=twhq&source=twitterhq","Jul 26, 2024 · 5:05 PM UTC",108,12
770,https://twitter.com/nytimes/status/1816879928236798013#m,"American voters are in near total agreement that President Biden was right to exit the presidential race. In the newest New York Times/Siena College poll, 87% of registered voters approved of his decision to drop out. Only 9% disapproved. https://nyti.ms/3LIpoHK","Jul 26, 2024 · 4:55 PM UTC",140,84
771,https://twitter.com/nytimes/status/1816878667529642298#m,"From @TheAthletic NJ/NY Gotham FC has signed 13-year-old phenom McKenna Whitham to a historic three-year deal, making her the youngest-contracted player in the NWSL. https://nyti.ms/3SkT0yP","Jul 26, 2024 · 4:50 PM UTC",63,11
772,https://twitter.com/nytimes/status/1816876157784015089#m,"From @TheAthletic: Rohan Bopanna overcame aching, aging knees to stage one of the great late-career surges in any sport. Now, he is among the oldest Olympians at the Paris Games, partnering with Sriram Balaji for India in men's tennis doubles. https://nyti.ms/4c0FLKF","Jul 26, 2024 · 4:40 PM UTC",97,11
773,https://twitter.com/nytimes/status/1816872371472527637#m,"The Margaret A. Muir schooner sank on Lake Michigan during a storm in 1893, joining thousands of other ships claimed by the stormy waters of the Great Lakes in the 19th century. Now, over 130 years later, the Muir has finally been found. https://nyti.ms/4dhTaPl","Jul 26, 2024 · 4:25 PM UTC",94,10
774,https://twitter.com/nytimes/status/1816869247206772799#m,"Arson attacks disrupted service on three high-speed train lines in France on Friday, causing travel chaos across the nation on the day of the opening ceremony of the Paris Olympics. Train service is expected to be affected through the weekend. Follow live. https://nyti.ms/3SoiATy","Jul 26, 2024 · 4:12 PM UTC",64,15
775,https://twitter.com/nytimes/status/1816864833108677085#m,"From @TheAthletic: The drone scandal has left Canada Soccer without its women’s head coach and with a stain that will be tough to remove, as there is reason to believe recent spying attempts were not isolated incidents. https://nyti.ms/3YkLLup","Jul 26, 2024 · 3:55 PM UTC",46,7
776,https://twitter.com/TheAthletic/status/1816863888442269706#m,"NEWS: An Iraqi judoka has recorded the first positive doping test of the 2024 Paris Olympics, the International Testing Agency (ITA) said on Friday.  More ⤵️  https://www.nytimes.com/athletic/5660781/2024/07/26/olympics-paris-doping-positive-judo/?utm_medium=social&utm_campaign=twhq&source=twitterhq","Jul 26, 2024 · 3:51 PM UTC",60,15
777,https://twitter.com/nytimes/status/1816861050882408864#m,"As Democrats prepare to capitalize on the excitement of a new presidential ticket by signing up new voters, they are finding entirely new barriers in Florida and other states that have put restrictions on voter registration drives, often with stiff fines. https://nyti.ms/3Sq7GMW","Jul 26, 2024 · 3:40 PM UTC",88,40
778,https://twitter.com/nytimes/status/1816856268671213963#m,"From @TheAthletic: Simone Biles could have a sixth signature move named after her. Should she hit it in competition, it will give her a named move on all four apparatus. https://nyti.ms/4bZGRGj","Jul 26, 2024 · 3:21 PM UTC",268,29
779,https://twitter.com/nytimes/status/1816854782734213365#m,"In @nytopinion  “Both candidates say they are running for office to help ordinary Americans,” the editorial board writes. “One way for Americans to judge those claims is by their campaigns.” https://nyti.ms/3LEBf9J","Jul 26, 2024 · 3:15 PM UTC",38,89
780,https://twitter.com/ewong/status/1816839709177344424#m,"NEW: Blinken starts his most ambitious tour of Asia. He'll hold meetings in Laos, Vietnam, Japan, the Philippines, Singapore and Mongolia to try to reassure officials about US commitments, whether Trump or Harris becomes US president. Reporting from Laos: https://www.nytimes.com/2024/07/26/us/politics/blinken-asia-us-election.html","Jul 26, 2024 · 2:15 PM UTC",125,26
781,https://twitter.com/nytimes/status/1816851062013182133#m,"An absence of medical records or official accounts from the assassination attempt on Donald Trump has stirred confusion, but a New York Times video and trajectory analysis indicates a bullet, not debris, wounded the former president.  https://nyti.ms/3YiiS20","Jul 26, 2024 · 3:00 PM UTC",158,90
782,https://twitter.com/nytimes/status/1816848454909399302#m,"An absence of medical records or official accounts from the assassination attempt on Donald Trump has stirred confusion. A New York Times video and trajectory analysis indicates a bullet, not debris, wounded the former president. https://nyti.ms/4cU32iw","Jul 26, 2024 · 2:50 PM UTC",93,66
783,https://twitter.com/nytimes/status/1816846750964953334#m,"The coordinated rail attacks that disrupted train travel in France on three high-speed lines Friday morning occurred despite intensive security precautions put into effect leading to the Olympics, which officially begin Friday. https://nyti.ms/4bXORaV","Jul 26, 2024 · 2:43 PM UTC",60,22
784,https://twitter.com/nytimes/status/1816845957192925424#m,"The 107 days Vice President Kamala Harris has to run for president may be shaping up as the shortest campaign in modern U.S. history, but in many major democracies, the official election season would not even have started yet. https://nyti.ms/3yqduPI","Jul 26, 2024 · 2:40 PM UTC",119,58
785,https://twitter.com/julieturkewitz/status/1816843229037265083#m,Following the big election in Venezuela on Sunday? @nytimes has 3 reporters + 3 photogs on the ground. Follow @AKurmanaev @IsayenHG @FrancesRobles here and on Insta 📸 @adriana.louriero @alecegarra @mariancaa. And read our coverage: nytimes.com https://www.nytimes.com/2024/07/24/world/americas/venezuela-election-opposition-machado.html,"Jul 26, 2024 · 2:29 PM UTC",78,11
786,https://twitter.com/nytimes/status/1816838471589167339#m,"""We’ll come back,"" Billy Joel promised a crowd of nearly 19,000 on Thursday night at the 104th and final show of his monthly residency at Madison Square Garden. Up next? A new era in his live career. https://nyti.ms/3ymMArZ","Jul 26, 2024 · 2:10 PM UTC",146,9
787,https://twitter.com/devonjlum/status/1816835186098655420#m,"An absence of formal medical records or F.B.I. findings has left the question of whether a bullet or debris hit Donald Trump during an assassination attempt in Butler, Pa. open. But our analysis suggests the gunman’s first bullet grazed Mr. Trump’s ear: https://nyti.ms/46kihyG  Today’s story builds on our previous reporting that timelined the warnings from rally attendees and the actions of the Secret Service and local law enforcement in the minutes leading up to the shooting: https://inv.tux.pizza/0GbdQ27cVZg","Jul 26, 2024 · 1:57 PM UTC",74,58
788,https://twitter.com/nytimes/status/1816834636032414060#m,"The Paris Olympics opening ceremony is still on, despite train disruptions that are expected to last for days after arson attacks. Follow live updates. https://nyti.ms/4cZLmSI","Jul 26, 2024 · 1:55 PM UTC",65,20
789,https://twitter.com/nytimes/status/1816828373814902891#m,Strands is a word search with a unique twist. Today’s theme is “Go for the gold.” Play here: https://nyti.ms/46toCYY,"Jul 26, 2024 · 1:30 PM UTC",38,18
790,https://twitter.com/nytimes/status/1816822049756561772#m,"Hours before the opening ceremony of the Paris Olympics, France was rocked by a series of arson attacks on its rail network on Friday, stoking fears over security during the Games. Here’s what we know. https://nyti.ms/4d0aVDk","Jul 26, 2024 · 1:05 PM UTC",69,23
791,https://twitter.com/nytimes/status/1816818272567718354#m,From @TheAthletic: A video showed a Las Vegas Raiders player holding a fan's “Kermit the Frog” doll in a Patrick Mahomes jersey and wig meant to mock the quarterback's hair. It’s a running joke that Mahomes sounds similar to the Muppets character. https://nyti.ms/4cNOml3,"Jul 26, 2024 · 12:50 PM UTC",37,16
792,https://twitter.com/nytimes/status/1816815758548079078#m,From @TheAthletic: A table tennis player is making her Olympic debut at age 58.   Her journey is among the incredible underdog stories at the #OlympicGames: https://nyti.ms/4dfuuXH,"Jul 26, 2024 · 12:40 PM UTC",337,14
793,https://twitter.com/nytimes/status/1816811982235767253#m,"An enormous wildfire in Northern California destroyed buildings, left at least two people injured and placed thousands of people under evacuation orders as the blaze, known as the Park fire, raged across the region on Friday morning. https://nyti.ms/46ok99F","Jul 26, 2024 · 12:25 PM UTC",62,19
794,https://twitter.com/nytimes/status/1816808204606525739#m,Connections is a daily game about finding common threads between words. Players must select four groups of four words without making more than three mistakes. Play now. https://nyti.ms/4dl49Yz,"Jul 26, 2024 · 12:10 PM UTC",40,10
795,https://twitter.com/nytimes/status/1816805721259843865#m,"The use of A.I. is exploding around the world, but the technology’s language models are primarily trained in English, leaving many speakers of other languages behind. https://nyti.ms/4fl9lxd","Jul 26, 2024 · 12:00 PM UTC",55,16
796,https://twitter.com/nytimes/status/1816803175111786799#m,"From @TheAthletic: Paris is racing against the clock to keep the River Seine's pollution level suitable for Olympic swimming. So far, it looks on track. ""Right now, probably, today, I would go swim."" https://nyti.ms/3LFF2DL","Jul 26, 2024 · 11:50 AM UTC",75,26
797,https://twitter.com/nytimes/status/1816799387621707913#m,"After years of economic collapse and repressive government, many Venezuelans view Sunday's election as a real hope for change. On ""The Daily,"" our reporter explains why Venezuelans think this time is different. https://nyti.ms/3WjRNJ5","Jul 26, 2024 · 11:35 AM UTC",111,18
798,https://twitter.com/nytimes/status/1816795621803590057#m,"The arson attacks on the French railway system that disrupted train service across the country on Friday morning were expected to upend travel plans for about 800,000 customers. Here are the train lines affected by the attacks. https://nyti.ms/4cRAV3w","Jul 26, 2024 · 11:20 AM UTC",72,15
799,https://twitter.com/nytimes/status/1816793089324794183#m,"Listen to ""The Headlines,"" which brings you the biggest stories of the day from the New York Times reporters who are covering them, all in about five minutes. https://nyti.ms/3yeqUhI","Jul 26, 2024 · 11:10 AM UTC",32,11
800,https://twitter.com/nytimes/status/1816790621765414970#m,"After years planning to face President Biden, Donald Trump and his team will now be campaigning against Kamala Harris. Maggie Haberman, a reporter for The New York Times, describes how Trump may try to frame his attacks on his new opponent. https://nyti.ms/3Wd7GBa","Jul 26, 2024 · 11:00 AM UTC",137,129
801,https://twitter.com/nytimes/status/1816785555704717629#m,Here’s a look at some of the highlights worth watching from late-night TV. https://nyti.ms/3LENQd7,"Jul 26, 2024 · 10:40 AM UTC",52,28
802,https://twitter.com/nytimes/status/1816778010973843657#m,"Kamala Harris, the presumptive Democratic nominee for president, is now officially on TikTok. Harris launched her account on Thursday with an eight-second video that has since been viewed 5.8 million times. https://nyti.ms/3YnJRJx","Jul 26, 2024 · 10:10 AM UTC",349,100
803,https://twitter.com/nytimes/status/1816762419256963560#m,"Breaking News: Barack Obama endorsed Vice President Kamala Harris for the presidential nomination, joining the wave of support from Democratic leaders. https://nyti.ms/4c2S60R","Jul 26, 2024 · 9:08 AM UTC",908,136
804,https://twitter.com/nytimes/status/1816755362344718688#m,"The U.S.  has arrested two of the world’s most wanted drug traffickers and accused them of being responsible for the growing presence of fentanyl in the country, where it has devastated communities. Here’s what to know about the arrests and the cartel. https://nyti.ms/3y2SwXj","Jul 26, 2024 · 8:40 AM UTC",139,29
805,https://twitter.com/nytimes/status/1816747801033805981#m,"The FBI is examining numerous metal fragments found near the stage at a campaign rally in Pennsylvania to determine whether an assassin’s bullet — or potential debris — grazed Donald Trump’s head, bloodying his ear. https://nyti.ms/3Wdd2MA","Jul 26, 2024 · 8:10 AM UTC",127,66
